orderId,customerId,productId,quantity,unitPrice,country,orderDate
T0000469,C01244,P0099,4,167.01,France,2024-01-01
T0000470,C00481,P0175,5,241.44,Spain,2024-12-05
T0000471,C01421,P0119,1,118.45,France,2024-07-22
T0000472,C00264,P0060,4,415.43,France,2024-09-06
T0000473,C01260,P0175,4,243.72,USA,2024-11-11
T0000474,C01868,P0197,5,233.81,Japan,2024-07-21
T0000475,C01900,P0077,4,81.4,Brazil,2024-01-03
T0000476,C01172,P0146,4,212.53,Israel,2024-07-30
T0000477,C01067,P0103,5,366.44,Italy,2024-04-14
T0000478,C01780,P0194,5,406.77,Japan,2024-11-06
T0000479,C00829,P0140,4,239.24,Spain,2024-04-25
T0000480,C00415,P0158,1,255.61,Spain,2024-08-22
T0000481,C01084,P0019,4,217.89,Germany,2024-06-21
T0000482,C01613,P0013,5,114.05,Canada,2024-08-24
T0000483,C00994,P0198,3,370.15,Spain,2024-01-14
T0000484,C01355,P0132,1,282.27,Italy,2024-09-03
T0000485,C00791,P0109,4,48.37,Spain,2024-05-15
T0000486,C00638,P0128,4,366.9,Germany,2024-10-08
T0000487,C00552,P0098,3,384.9,USA,2024-10-29
T0000488,C01286,P0185,3,387.68,USA,2024-01-25
T0000489,C01294,P0015,1,130.34,Germany,2024-08-13
T0000490,C01521,P0077,5,82.11,Italy,2024-07-04
T0000491,C00969,P0047,3,265.34,Israel,2024-06-29
T0000492,C00149,P0011,3,335.35,France,2024-05-28
T0000493,C01389,P0058,2,246.68,Italy,2024-04-28
T0000494,C00398,P0140,3,255.89,Japan,2024-01-19
T0000495,C01480,P0190,2,349.51,USA,2024-01-15
T0000496,C00930,P0194,1,419.18,USA,2024-01-20
T0000497,C00454,P0045,3,59.65,Israel,2024-05-08
T0000498,C00841,P0164,5,274.54,USA,2024-09-22
T0000499,C01737,P0134,3,217.35,Israel,2024-09-21
T0000500,C01337,P0142,3,61.53,France,2024-06-01
T0000501,C00636,P0047,1,259.77,USA,2024-06-15
T0000502,C01066,P0047,2,273.28,Canada,2024-10-17
T0000503,C00848,P0017,2,258.12,Germany,2024-01-02
T0000504,C00830,P0097,4,239.7,Canada,2024-08-21
T0000505,C00287,P0100,2,108.64,Israel,2024-08-08
T0000506,C01565,P0028,3,404.46,Italy,2024-11-09
T0000507,C01659,P0129,2,38.34,Japan,2024-11-02
T0000508,C01202,P0045,2,54.19,Italy,2024-05-22
T0000509,C00887,P0190,3,395.87,Japan,2024-02-09
T0000510,C01914,P0012,2,261.58,Japan,2024-03-09
T0000511,C01554,P0059,3,362.17,USA,2024-08-09
T0000512,C01032,P0194,2,393.53,Brazil,2024-09-22
T0000513,C00228,P0119,3,118.09,Brazil,2024-06-05
T0000514,C01639,P0184,1,409.66,Germany,2024-10-25
T0000515,C01790,P0177,5,126.12,Brazil,2024-04-01
T0000516,C01122,P0126,2,379.37,Japan,2024-03-11
T0000517,C00758,P0109,3,53.13,UK,2024-12-04
T0000518,C00236,P0194,2,435.11,Brazil,2024-08-09
T0000519,C01705,P0023,5,403.17,France,2024-09-07
T0000520,C01873,P0142,5,59.51,Canada,2024-10-22
T0000521,C01977,P0088,5,89.96,Spain,2024-03-24
T0000522,C01703,P0075,5,315.64,Canada,2024-09-25
T0000523,C01125,P0192,1,236.88,Spain,2024-11-25
T0000524,C00348,P0094,1,287.77,Brazil,2024-03-23
T0000525,C01764,P0177,3,121.73,Brazil,2024-04-24
T0000526,C00993,P0048,2,335.92,UK,2024-05-19
T0000527,C00591,P0048,3,336.61,Canada,2024-08-21
T0000528,C01999,P0045,1,62.75,Spain,2024-02-08
T0000529,C01410,P0048,5,286.24,Israel,2024-10-19
T0000530,C00319,P0103,5,342.64,Italy,2024-07-01
T0000531,C00229,P0096,5,331.13,Spain,2024-05-17
T0000532,C00183,P0129,2,38.19,Israel,2024-12-15
T0000533,C01968,P0100,4,125.31,Japan,2024-04-04
T0000534,C01868,P0193,2,211.34,USA,2024-10-20
T0000535,C01238,P0136,1,159.37,Canada,2024-02-08
T0000536,C01980,P0184,2,433.81,Israel,2024-10-31
T0000537,C01289,P0099,5,198.94,Italy,2024-05-25
T0000538,C01878,P0054,2,246.3,USA,2024-11-23
T0000539,C00969,P0163,5,60.79,Japan,2024-10-17
T0000540,C01008,P0046,1,327.73,Japan,2024-07-03
T0000541,C01566,P0048,3,343.87,Italy,2024-03-08
T0000542,C01256,P0146,2,242.81,France,2024-07-04
T0000543,C01921,P0125,2,133.18,Italy,2024-07-15
T0000544,C01670,P0119,1,136.87,Canada,2024-05-25
T0000545,C01386,P0009,3,20.73,UK,2024-12-07
T0000546,C00647,P0104,5,43.6,Israel,2024-08-24
T0000547,C00192,P0042,2,122.69,France,2024-02-24
T0000548,C00246,P0119,5,145.91,Canada,2024-07-02
T0000549,C00085,P0084,3,229.01,Spain,2024-09-28
T0000550,C01329,P0156,2,235.85,Spain,2024-02-15
T0000551,C00809,P0048,5,288.02,Germany,2024-06-09
T0000552,C01759,P0194,1,438.77,Brazil,2024-09-09
T0000553,C01096,P0101,3,496.01,Italy,2024-02-22
T0000554,C01650,P0084,5,220.98,France,2024-06-15
T0000555,C01420,P0096,5,345.77,UK,2024-09-18
T0000556,C01869,P0084,2,261.37,Spain,2024-04-16
T0000557,C01585,P0093,5,36.42,Italy,2024-11-20
T0000558,C01383,P0136,5,147.42,USA,2024-10-28
T0000559,C00891,P0022,4,159.43,Canada,2024-11-14
T0000560,C01261,P0082,3,116.14,Spain,2024-10-03
T0000561,C00407,P0065,2,239.53,Japan,2024-08-28
T0000562,C00504,P0190,3,399.72,Spain,2024-04-28
T0000563,C00210,P0023,4,484.11,Canada,2024-10-04
T0000564,C00413,P0062,4,179.66,Israel,2024-09-30
T0000565,C00993,P0099,3,200.19,Israel,2024-01-21
T0000566,C00128,P0125,4,119.7,Germany,2024-07-01
T0000567,C00279,P0184,1,397.19,Canada,2024-02-26
T0000568,C01097,P0113,5,384.48,Israel,2024-01-31
T0000569,C01234,P0190,4,404.97,UK,2024-10-20
T0000570,C01600,P0042,4,110.07,France,2024-03-26
T0000571,C01646,P0046,5,347.12,Italy,2024-08-13
T0000572,C00899,P0101,2,449.51,France,2024-12-15
T0000573,C01816,P0101,1,479.71,Japan,2024-07-18
T0000574,C00229,P0054,5,223.77,Germany,2024-11-18
T0000575,C00993,P0180,2,338.38,France,2024-02-29
T0000576,C01378,P0156,1,256.29,Germany,2024-11-02
T0000577,C01781,P0136,1,160.65,Japan,2024-06-14
T0000578,C00166,P0013,2,133.34,UK,2024-04-29
T0000579,C00254,P0136,3,163.69,Italy,2024-11-28
T0000580,C00349,P0129,1,37.28,Germany,2024-01-01
T0000581,C00861,P0049,5,283.86,Spain,2024-05-14
T0000582,C00402,P0086,5,61.62,Israel,2024-06-04
T0000583,C00562,P0124,2,325.07,Canada,2024-05-23
T0000584,C01896,P0054,1,212.11,Italy,2024-12-31
T0000585,C00978,P0167,5,282.01,France,2024-05-13
T0000586,C01193,P0046,1,344.9,Israel,2024-02-15
T0000587,C01429,P0088,2,94.21,Brazil,2024-07-29
T0000588,C01760,P0054,5,250.06,Israel,2024-03-19
T0000589,C01021,P0185,3,351.93,Italy,2024-11-23
T0000590,C00297,P0178,4,275.33,Italy,2024-04-15
T0000591,C00742,P0194,3,408.28,Canada,2024-09-03
T0000592,C00772,P0054,5,213.91,Israel,2024-11-09
T0000593,C01918,P0156,5,245.81,UK,2024-10-26
T0000594,C01755,P0188,4,399.39,Germany,2024-02-18
T0000595,C00904,P0180,1,374.58,Germany,2024-08-19
T0000596,C00404,P0059,4,349.85,Italy,2024-02-17
T0000597,C00485,P0129,1,33.56,Israel,2024-09-29
T0000598,C01534,P0136,5,155.94,Israel,2024-04-03
T0000599,C00877,P0179,5,230.2,USA,2024-11-20
T0000600,C01869,P0142,5,72.28,Italy,2024-08-24
T0000601,C01314,P0129,5,38.74,Germany,2024-06-30
T0000602,C01395,P0180,3,387.72,Brazil,2024-09-16
T0000603,C01074,P0117,2,162.27,Spain,2024-03-15
T0000604,C01268,P0048,1,319.76,Germany,2024-11-02
T0000605,C00987,P0109,3,51.18,Brazil,2024-06-24
T0000606,C00122,P0078,4,430.52,Brazil,2024-03-16
T0000607,C01020,P0160,2,277.88,Japan,2024-10-07
T0000608,C01154,P0064,4,119.6,Italy,2024-02-24
T0000609,C01581,P0113,5,338.11,Japan,2024-03-05
T0000610,C01660,P0195,4,115.23,USA,2024-05-17
T0000611,C01202,P0025,2,290.15,USA,2024-03-09
T0000612,C01376,P0013,2,116.91,France,2024-04-25
T0000613,C01205,P0030,3,124.73,Israel,2024-07-26
T0000614,C00554,P0058,2,253.94,Israel,2024-08-31
T0000615,C01611,P0131,5,105.05,Spain,2024-05-05
T0000616,C01845,P0108,1,452.34,Italy,2024-01-02
T0000617,C01167,P0077,2,79.42,Japan,2024-03-05
T0000618,C01429,P0062,5,148.39,Brazil,2024-08-11
T0000619,C01625,P0175,3,220.52,Japan,2024-02-06
T0000620,C00477,P0009,4,19.85,Israel,2024-11-19
T0000621,C00366,P0187,3,349.47,Israel,2024-10-21
T0000622,C00766,P0187,5,368.08,Germany,2024-09-29
T0000623,C01702,P0079,1,289.6,Israel,2024-12-03
T0000624,C00716,P0096,3,320.93,Spain,2024-05-25
T0000625,C01917,P0113,5,383.95,France,2024-01-05
T0000626,C00049,P0023,2,466.6,USA,2024-11-13
T0000627,C01167,P0147,2,405.88,Japan,2024-02-19
T0000628,C01282,P0065,1,293.69,USA,2024-12-25
T0000629,C01031,P0013,2,130.5,Canada,2024-10-07
T0000630,C00509,P0019,3,209.67,UK,2024-04-25
T0000631,C00686,P0077,5,79.24,Israel,2024-05-11
T0000632,C01424,P0059,5,349.36,USA,2024-07-17
T0000633,C00034,P0008,2,336.98,Germany,2024-03-14
T0000634,C00310,P0125,5,140.46,Germany,2024-09-29
T0000635,C00685,P0136,4,151.45,Japan,2024-04-14
T0000636,C00459,P0047,5,254.32,Israel,2024-01-22
T0000637,C00833,P0048,2,345.22,Italy,2024-04-03
T0000638,C01022,P0142,4,71.33,Germany,2024-11-21
T0000639,C00136,P0086,4,54.45,Italy,2024-08-25
T0000640,C01279,P0057,2,99.95,Japan,2024-01-24
T0000641,C01898,P0069,4,202.03,Israel,2024-06-12
T0000642,C00224,P0092,4,241.21,Brazil,2024-01-11
T0000643,C01602,P0156,2,245.1,Japan,2024-12-24
T0000644,C01704,P0180,2,331.72,Canada,2024-11-13
T0000645,C00373,P0140,3,235.46,Japan,2024-08-04
T0000646,C01390,P0105,2,177.1,Spain,2024-09-23
T0000647,C01931,P0148,5,279.91,UK,2024-10-19
T0000648,C00636,P0054,2,234.3,Germany,2024-09-25
T0000649,C01367,P0113,2,337.43,France,2024-01-06
T0000650,C00637,P0103,3,341.52,France,2024-03-26
T0000651,C00288,P0099,5,201.65,Israel,2024-11-06
T0000652,C01292,P0103,1,335.57,UK,2024-11-01
T0000653,C00622,P0046,5,384.02,UK,2024-06-30
T0000654,C01583,P0177,2,144.16,Israel,2024-03-10
T0000655,C01924,P0065,3,294.03,Italy,2024-11-17
T0000656,C00684,P0084,1,246.28,Israel,2024-05-26
T0000657,C01582,P0099,4,168.56,Canada,2024-06-18
T0000658,C01121,P0164,3,278.93,UK,2024-12-20
T0000659,C01886,P0199,5,353.36,Japan,2024-02-01
T0000660,C00721,P0076,4,302.1,USA,2024-10-21
T0000661,C01820,P0109,4,52.39,France,2024-08-22
T0000662,C00789,P0177,2,132.49,France,2024-03-20
T0000663,C01156,P0023,2,420.19,Italy,2024-05-15
T0000664,C01322,P0125,1,132.24,Spain,2024-12-08
T0000665,C00649,P0156,3,258.33,Spain,2024-04-13
T0000666,C01458,P0101,2,418.78,USA,2024-01-03
T0000667,C01350,P0046,5,322.05,Spain,2024-02-18
T0000668,C00400,P0071,4,90.22,Brazil,2024-08-05
T0000669,C00081,P0169,5,78.47,Israel,2024-10-02
T0000670,C00250,P0002,3,407.76,Germany,2024-09-01
T0000671,C00270,P0117,2,171.57,Israel,2024-08-27
T0000672,C01074,P0156,5,268.93,Spain,2024-11-14
T0000673,C00917,P0102,3,113.63,USA,2024-10-11
T0000674,C01531,P0185,2,398.49,Japan,2024-06-04
T0000675,C01063,P0084,2,257.96,UK,2024-07-16
T0000676,C00571,P0013,1,127.01,Israel,2024-09-19
T0000677,C01862,P0091,4,58.4,UK,2024-11-23
T0000678,C00153,P0180,1,336.73,France,2024-06-03
T0000679,C01659,P0048,4,322.96,Israel,2024-10-10
T0000680,C00759,P0194,4,427.33,Spain,2024-11-13
T0000681,C01923,P0193,5,184.46,Spain,2024-01-22
T0000682,C00122,P0185,4,389.92,Germany,2024-02-06
T0000683,C00210,P0134,2,200.1,Canada,2024-12-04
T0000684,C00774,P0108,1,397.09,Spain,2024-12-04
T0000685,C01301,P0167,4,299.28,Germany,2024-07-30
T0000686,C00148,P0136,3,135.38,Italy,2024-04-01
T0000687,C01912,P0186,2,320.49,Italy,2024-06-16
T0000688,C01999,P0103,4,352.99,France,2024-02-17
T0000689,C00281,P0059,5,372.21,Italy,2024-06-11
T0000690,C00676,P0159,5,188.3,UK,2024-08-09
T0000691,C00958,P0177,4,135.83,Canada,2024-04-24
T0000692,C00583,P0125,3,116.82,Spain,2024-09-08
T0000693,C00478,P0086,5,53.73,France,2024-08-04
T0000694,C00976,P0113,1,327.31,France,2024-07-14
T0000695,C00181,P0159,1,202.06,Japan,2024-07-17
T0000696,C00835,P0099,2,174.99,Israel,2024-11-14
T0000697,C01200,P0119,4,140.67,USA,2024-12-06
T0000698,C01694,P0177,5,141.07,UK,2024-06-04
T0000699,C01046,P0148,3,322.87,USA,2024-01-12
T0000700,C01084,P0032,4,404.32,Israel,2024-02-19
T0000701,C00372,P0187,5,411.32,Israel,2024-10-02
T0000702,C01541,P0086,4,58.83,Germany,2024-11-23
T0000703,C00070,P0106,1,75.39,UK,2024-08-20
T0000704,C01889,P0180,1,378.01,USA,2024-12-28
T0000705,C01605,P0062,4,181.81,USA,2024-10-21
T0000706,C00100,P0005,3,119.49,Canada,2024-09-30
T0000707,C00696,P0013,4,123.5,Israel,2024-08-31
T0000708,C01571,P0057,3,114.09,Brazil,2024-01-09
T0000709,C01903,P0125,5,117.42,Spain,2024-05-09
T0000710,C01569,P0013,5,127.41,Spain,2024-07-27
T0000711,C00643,P0161,5,235.89,Italy,2024-06-15
T0000712,C00220,P0181,5,313.15,USA,2024-03-13
T0000713,C00362,P0156,1,240.66,Germany,2024-08-07
T0000714,C01620,P0049,2,295.04,Spain,2024-01-25
T0000715,C00870,P0103,4,347.0,Israel,2024-12-19
T0000716,C01985,P0029,2,280.69,Italy,2024-11-10
T0000717,C01706,P0070,2,20.4,Brazil,2024-07-27
T0000718,C00388,P0156,3,238.04,Israel,2024-06-11
T0000719,C01898,P0131,3,114.46,Italy,2024-01-03
T0000720,C00954,P0185,3,341.91,USA,2024-05-20
T0000721,C00868,P0101,5,465.21,France,2024-06-27
T0000722,C00738,P0013,2,120.47,Israel,2024-11-13
T0000723,C01735,P0136,2,163.59,Brazil,2024-09-23
T0000724,C00126,P0062,4,164.94,Spain,2024-03-29
T0000725,C01060,P0084,5,258.46,Brazil,2024-03-01
T0000726,C00499,P0161,2,222.11,Spain,2024-04-17
T0000727,C01738,P0180,4,403.74,Spain,2024-11-24
T0000728,C00307,P0150,2,225.11,Canada,2024-03-05
T0000729,C01965,P0171,3,373.34,Italy,2024-04-18
T0000730,C00003,P0101,2,439.89,UK,2024-11-02
T0000731,C01349,P0062,3,172.49,Japan,2024-07-09
T0000732,C00501,P0062,4,171.65,Brazil,2024-02-11
T0000733,C01201,P0187,5,344.4,France,2024-06-30
T0000734,C01080,P0017,1,272.85,Italy,2024-02-13
T0000735,C01175,P0013,4,119.33,Germany,2024-01-13
T0000736,C00646,P0013,4,136.09,Canada,2024-03-30
T0000737,C01154,P0034,3,154.3,Spain,2024-05-04
T0000738,C00820,P0045,3,56.57,France,2024-03-29
T0000739,C01775,P0004,5,187.97,Brazil,2024-04-04
T0000740,C00839,P0185,2,335.54,UK,2024-06-30
T0000741,C01464,P0049,3,318.53,France,2024-11-25
T0000742,C01902,P0129,4,31.95,Brazil,2024-11-09
T0000743,C01195,P0021,5,171.32,Japan,2024-10-04
T0000744,C01413,P0067,4,258.16,Germany,2024-10-15
T0000745,C00933,P0140,3,240.26,Germany,2024-12-29
T0000746,C00514,P0020,5,351.91,Japan,2024-08-27
T0000747,C01526,P0160,5,279.69,USA,2024-06-04
T0000748,C00199,P0190,3,364.69,USA,2024-05-31
T0000749,C00469,P0156,2,258.93,France,2024-01-11
T0000750,C00424,P0016,2,343.51,Japan,2024-03-26
T0000751,C01745,P0187,5,395.05,Brazil,2024-05-20
T0000752,C00678,P0163,3,59.44,Japan,2024-02-11
T0000753,C01209,P0125,2,134.34,USA,2024-06-12
T0000754,C01362,P0084,5,259.06,Italy,2024-08-08
T0000755,C00033,P0106,1,72.57,Canada,2024-07-12
T0000756,C00477,P0125,1,115.1,Brazil,2024-05-11
T0000757,C01526,P0196,3,100.46,Spain,2024-09-22
T0000758,C01401,P0190,1,396.49,UK,2024-12-30
T0000759,C00330,P0046,4,354.96,France,2024-01-16
T0000760,C00370,P0076,4,270.64,France,2024-04-04
T0000761,C01834,P0134,4,196.89,Israel,2024-08-27
T0000762,C00201,P0124,2,348.57,Italy,2024-04-14
T0000763,C01083,P0084,3,230.15,Israel,2024-10-07
T0000764,C01797,P0057,4,104.81,Israel,2024-02-23
T0000765,C00624,P0160,1,275.84,Italy,2024-08-22
T0000766,C01354,P0185,4,335.23,Canada,2024-01-03
T0000767,C00506,P0142,1,67.86,Italy,2024-04-24
T0000768,C01208,P0075,1,367.85,France,2024-02-24
T0000769,C00933,P0125,4,125.39,Israel,2024-09-09
T0000770,C01330,P0184,1,475.82,Brazil,2024-02-22
T0000771,C01330,P0084,4,224.27,Spain,2024-11-07
T0000772,C01599,P0100,3,127.69,Brazil,2024-06-16
T0000773,C00873,P0017,2,262.57,Canada,2024-08-12
T0000774,C01498,P0145,3,298.85,Spain,2024-04-24
T0000775,C00618,P0128,4,350.26,Japan,2024-12-31
T0000776,C01721,P0122,3,235.94,Israel,2024-01-22
T0000777,C01338,P0048,3,300.03,Japan,2024-09-23
T0000778,C00029,P0084,4,257.14,Brazil,2024-03-13
T0000779,C00600,P0103,1,396.27,UK,2024-11-18
T0000780,C01022,P0077,2,74.2,USA,2024-08-09
T0000781,C00014,P0077,3,71.5,Israel,2024-10-23
T0000782,C01255,P0059,4,307.12,Spain,2024-12-13
T0000783,C00886,P0045,3,62.07,Germany,2024-08-23
T0000784,C00987,P0019,5,233.87,USA,2024-09-01
T0000785,C01376,P0134,2,196.73,USA,2024-10-02
T0000786,C00060,P0096,1,382.68,France,2024-05-17
T0000787,C00404,P0075,3,338.74,Spain,2024-10-23
T0000788,C01579,P0180,3,383.89,UK,2024-07-08
T0000789,C00637,P0046,4,360.26,Israel,2024-10-03
T0000790,C00776,P0143,3,268.55,UK,2024-04-18
T0000791,C00927,P0047,2,243.81,Japan,2024-01-11
T0000792,C01800,P0031,2,414.18,Japan,2024-03-03
T0000793,C01343,P0057,1,114.24,UK,2024-07-04
T0000794,C01655,P0059,5,345.84,Germany,2024-04-24
T0000795,C01360,P0180,3,365.05,Brazil,2024-03-23
T0000796,C01506,P0142,4,59.8,UK,2024-01-19
T0000797,C00521,P0175,3,237.97,Germany,2024-11-07
T0000798,C00389,P0194,5,388.96,Israel,2024-04-09
T0000799,C00792,P0086,2,50.97,Japan,2024-07-02
T0000800,C00638,P0110,4,52.99,Brazil,2024-04-27
T0000801,C01125,P0122,2,203.89,USA,2024-08-31
T0000802,C00535,P0175,5,211.71,Japan,2024-11-26
T0000803,C00442,P0030,3,129.69,Israel,2024-08-10
T0000804,C00338,P0084,3,261.04,Brazil,2024-07-09
T0000805,C01403,P0125,4,114.22,France,2024-01-27
T0000806,C01866,P0113,2,389.37,Japan,2024-01-15
T0000807,C01306,P0103,5,345.98,Germany,2024-09-07
T0000808,C00752,P0197,3,225.49,Brazil,2024-10-13
T0000809,C00435,P0117,3,190.11,UK,2024-08-03
T0000810,C00860,P0097,4,264.24,Canada,2024-04-03
T0000811,C00213,P0134,4,221.64,USA,2024-11-27
T0000812,C01632,P0192,1,253.38,France,2024-01-09
T0000813,C00686,P0079,5,244.58,France,2024-09-27
T0000814,C00458,P0019,3,230.2,UK,2024-10-20
T0000815,C00625,P0145,2,280.52,Israel,2024-05-11
T0000816,C00945,P0156,2,229.5,Israel,2024-01-24
T0000817,C01791,P0077,4,79.93,Italy,2024-04-12
T0000818,C00537,P0122,2,228.45,Japan,2024-02-12
T0000819,C01175,P0161,5,225.24,Brazil,2024-05-23
T0000820,C00754,P0084,5,235.57,Italy,2024-02-03
T0000821,C00720,P0096,5,363.22,Japan,2024-04-07
T0000822,C00888,P0100,1,117.53,Spain,2024-04-08
T0000823,C00207,P0013,2,119.56,USA,2024-02-12
T0000824,C00718,P0144,1,142.39,UK,2024-07-30
T0000825,C00019,P0025,2,324.62,Brazil,2024-01-16
T0000826,C01029,P0180,2,393.56,Israel,2024-02-07
T0000827,C01595,P0175,2,242.91,UK,2024-06-27
T0000828,C00342,P0177,5,129.6,Brazil,2024-02-09
T0000829,C00405,P0036,5,210.79,Israel,2024-10-14
T0000830,C00494,P0054,3,231.26,Israel,2024-12-16
T0000831,C00023,P0054,2,226.77,Spain,2024-01-25
T0000832,C00178,P0180,3,390.48,Germany,2024-08-16
T0000833,C00346,P0045,1,58.72,Brazil,2024-02-20
T0000834,C01323,P0019,4,211.25,Japan,2024-12-27
T0000835,C00015,P0136,5,157.27,France,2024-08-15
T0000836,C01290,P0077,1,79.48,Germany,2024-08-09
T0000837,C00677,P0019,4,208.57,Israel,2024-07-02
T0000838,C00233,P0006,2,40.94,Germany,2024-02-02
T0000839,C01553,P0017,4,261.06,Brazil,2024-09-28
T0000840,C00513,P0012,1,252.41,France,2024-10-08
T0000841,C00392,P0131,2,100.57,Brazil,2024-02-20
T0000842,C01192,P0180,2,360.15,Canada,2024-08-19
T0000843,C00181,P0015,4,115.19,Japan,2024-10-17
T0000844,C01091,P0129,4,34.34,France,2024-10-15
T0000845,C00603,P0124,5,329.39,UK,2024-08-16
T0000846,C00072,P0013,1,118.74,Italy,2024-01-03
T0000847,C00522,P0057,4,108.43,Japan,2024-03-01
T0000848,C00513,P0194,4,367.0,Israel,2024-01-29
T0000849,C00864,P0119,3,142.63,UK,2024-09-14
T0000850,C01809,P0086,3,56.67,Brazil,2024-07-20
T0000851,C00100,P0054,1,214.02,Brazil,2024-11-23
T0000852,C00377,P0177,5,123.82,Spain,2024-05-31
T0000853,C01159,P0162,4,383.6,Canada,2024-01-12
T0000854,C00402,P0076,5,277.13,UK,2024-11-11
T0000855,C01379,P0086,1,60.9,Canada,2024-07-22
T0000856,C00826,P0054,2,214.14,Canada,2024-05-13
T0000857,C01886,P0180,1,335.09,UK,2024-04-28
T0000858,C01260,P0136,3,161.94,France,2024-06-12
T0000859,C01525,P0175,3,233.61,Spain,2024-06-01
T0000860,C00008,P0076,2,288.75,Italy,2024-08-28
T0000861,C01547,P0084,5,237.74,Israel,2024-04-10
T0000862,C01759,P0012,2,264.61,USA,2024-07-17
T0000863,C00735,P0054,1,247.4,Germany,2024-01-13
T0000864,C00011,P0020,4,362.49,UK,2024-08-11
T0000865,C01773,P0049,3,331.36,France,2024-05-07
T0000866,C00645,P0096,1,352.18,Italy,2024-02-29
T0000867,C00665,P0046,5,329.73,Japan,2024-03-08
T0000868,C00110,P0129,4,33.97,Brazil,2024-12-02
T0000869,C00048,P0084,1,233.0,UK,2024-03-29
T0000870,C01404,P0128,3,405.56,Brazil,2024-02-17
T0000871,C00024,P0195,2,116.45,Japan,2024-05-28
T0000872,C01718,P0088,5,88.62,UK,2024-12-03
T0000873,C00415,P0178,3,304.6,Italy,2024-08-22
T0000874,C01305,P0180,1,348.15,Germany,2024-08-23
T0000875,C00448,P0119,4,122.78,Germany,2024-12-25
T0000876,C00305,P0125,3,124.3,Germany,2024-02-24
T0000877,C00448,P0125,3,121.66,Spain,2024-08-22
T0000878,C01210,P0045,5,59.79,France,2024-10-16
T0000879,C00169,P0057,2,110.8,Israel,2024-06-04
T0000880,C00497,P0103,4,402.72,Germany,2024-06-28
T0000881,C00859,P0192,5,229.16,Italy,2024-02-12
T0000882,C00028,P0162,3,396.9,Brazil,2024-11-24
T0000883,C00081,P0190,1,383.8,Italy,2024-05-06
T0000884,C01736,P0054,2,237.44,Japan,2024-12-14
T0000885,C00075,P0019,5,219.17,Italy,2024-03-16
T0000886,C01406,P0013,5,136.48,Canada,2024-05-26
T0000887,C00387,P0078,4,425.52,Italy,2024-04-11
T0000888,C01717,P0103,5,374.43,Canada,2024-07-10
T0000889,C00952,P0190,1,339.21,USA,2024-08-24
T0000890,C01364,P0008,1,375.22,Japan,2024-04-24
T0000891,C00023,P0117,3,177.11,Germany,2024-01-13
T0000892,C00063,P0042,1,122.61,Canada,2024-05-30
T0000893,C01972,P0154,4,45.32,Spain,2024-12-17
T0000894,C01504,P0101,3,409.19,Brazil,2024-01-16
T0000895,C01898,P0197,3,229.31,France,2024-09-01
T0000896,C00497,P0113,5,318.02,Italy,2024-01-12
T0000897,C01269,P0101,1,408.28,Canada,2024-02-13
T0000898,C01325,P0134,4,186.65,Germany,2024-08-13
T0000899,C01727,P0045,3,56.48,Canada,2024-12-31
T0000900,C01062,P0180,4,363.12,Israel,2024-06-05
T0000901,C01683,P0133,3,284.35,USA,2024-07-09
T0000902,C00766,P0183,2,111.84,Japan,2024-11-25
T0000903,C00487,P0109,3,45.52,Brazil,2024-09-26
T0000904,C01574,P0057,1,93.77,Israel,2024-03-03
T0000905,C00610,P0075,1,350.61,Italy,2024-03-09
T0000906,C00134,P0076,3,265.47,Israel,2024-03-31
T0000907,C00749,P0109,5,51.44,Israel,2024-08-07
T0000908,C00737,P0185,3,359.08,Israel,2024-10-31
T0000909,C01794,P0102,4,103.91,USA,2024-12-09
T0000910,C00920,P0129,2,34.66,Canada,2024-09-22
T0000911,C01254,P0057,2,114.38,France,2024-08-03
T0000912,C01354,P0142,3,59.52,USA,2024-12-28
T0000913,C01366,P0175,4,250.42,UK,2024-08-20
T0000914,C00160,P0142,2,67.25,Germany,2024-01-25
T0000915,C01527,P0125,1,123.65,Japan,2024-11-16
T0000916,C01623,P0186,2,347.76,Canada,2024-03-05
T0000917,C01107,P0184,4,480.11,Germany,2024-10-02
T0000918,C00195,P0088,4,95.66,Brazil,2024-07-13
T0000919,C00391,P0062,3,150.81,Canada,2024-09-21
T0000920,C00456,P0131,4,122.64,France,2024-01-05
T0000921,C00714,P0120,1,156.28,Canada,2024-06-30
T0000922,C00532,P0019,5,232.91,UK,2024-01-16
T0000923,C01974,P0019,4,198.69,Canada,2024-12-03
T0000924,C01205,P0013,2,129.32,France,2024-06-08
T0000925,C01671,P0023,5,420.25,UK,2024-10-29
T0000926,C01720,P0113,1,335.15,UK,2024-07-31
T0000927,C00799,P0075,4,316.2,UK,2024-07-14
T0000928,C00492,P0063,3,242.93,UK,2024-04-18
T0000929,C00186,P0129,5,36.72,Japan,2024-12-23
T0000930,C01468,P0069,3,200.72,UK,2024-12-05
T0000931,C01627,P0156,3,271.5,Italy,2024-03-03
T0000932,C01546,P0125,2,138.88,Canada,2024-11-20
T0000933,C01798,P0031,5,397.49,Spain,2024-12-14
T0000934,C01941,P0151,2,389.66,France,2024-08-15
T0000935,C00053,P0117,5,185.21,France,2024-08-29
T0000936,C00073,P0137,2,232.5,USA,2024-11-10
T0000937,C01529,P0080,3,54.85,USA,2024-08-08
T0000938,C01687,P0077,2,74.26,Japan,2024-06-10
